Case number,AER form,Received date,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals affected,Animals treated,Animals died
AU-ZZELANCORG-AU2016_000949,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=772081&_xt=AER&_xf=pdf""> AER </a>",2017-02-21 00:00:00,Veterinarian,Australia,UNKNOWN,Dog,Retriever - Labrador,Onsior 40 mg  - Tablet (dogs),"Anorexia, Ataxia, Joint stiffness, Oral cavity disorder NOS, Respiratory distress",1,1,
AU-ZZELANCORG-AU2017_000185,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=775187&_xt=AER&_xf=pdf""> AER </a>",2017-03-09 00:00:00,Veterinarian,Australia,MALE,Dog,Shepherd Dog - German,Onsior 40 mg  - Tablet (dogs),"Gastric bloat, Gastric volvulus, Retching, Vomiting",1,1,
AU-ZZELANCORG-AU2017_000404,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=848420&_xt=AER&_xf=pdf""> AER </a>",2017-05-01 00:00:00,Veterinarian,Australia,MALE,Dog,Schnauzer - Miniature,"Onsior 10 mg  - Tablet (dogs), VETMEDIN 0,75 MG/ML SOLUTION INJECTABLE POUR CHIENS, VETMEDIN 2,5 mg capsule pentru câini, VETMEDIN 2,5 mg kietos kapsulės šunims, VETMEDIN 5 MG GELULES POUR CHIENS, VETMEDIN 5 mg capsule pentru câini, VETMEDIN 5 mg kietos kapsulės šunims, VETMEDIN 5 mg, 5mg, Tvrdá tobolka, VETMEDIN, 2.5mg, Tvrdá tobolka, Vetmedin 0,75 mg/ml Injektionslösung für Hunde, Vetmedin 0.75 mg/ml ενέσιμο διάλυμα για σκύλους, Vetmedin 1,25 mg - Kapseln für Hunde, Vetmedin 1,25 mg Kautabletten für Hunde, Vetmedin 1,25 mg capsule per cani, Vetmedin 1,25 mg gélules pour chiens, Vetmedin 1,25 mg kapszula kutyáknak A.U.V., Vetmedin 1,5 mg/ml Lösung zum Eingeben für Hunde, Vetmedin 1.25 mg Capsule, hard, Vetmedin 1.25 mg capsules for dogs, Vetmedin 1.25mg, Vetmedin 10 mg  Kapsułka, twarda, Vetmedin 10 mg Kapseln für Hunde, Vetmedin 10 mg Kautabletten für Hunde, Vetmedin 2,5 mg - Kapseln für Hunde, Vetmedin 2,5 mg Kapsułka, twarda, Vetmedin 2,5 mg Kautabletten für Hunde, Vetmedin 2,5 mg capsule per cani, Vetmedin 2,5 mg kapsulas suņiem, Vetmedin 2,5 mg kapsuly pre psy, Vetmedin 2,5 mg kapszula kutyáknak A.U.V., Vetmedin 2,5 mg, kõvakapslid koertele, Vetmedin 2,5mg, Vetmedin 2.5 mg Capsule, hard, Vetmedin 2.5 mg capsules for dogs, Vetmedin 2.5 mg gélules pour chiens, Vetmedin 5 mg - Kapseln für Hunde, Vetmedin 5 mg Capsule, hard, Vetmedin 5 mg Kapsułki twarde, Vetmedin 5 mg Kautabletten für Hunde, Vetmedin 5 mg capsule per cani, Vetmedin 5 mg capsules, Vetmedin 5 mg capsules for dogs, Vetmedin 5 mg gélules pour chiens, Vetmedin 5 mg kapsulas suņiem, Vetmedin 5 mg kapsuly pre psy, Vetmedin 5 mg kapszula kutyáknak A.U.V., Vetmedin 5 mg, kõvakapslid koertele., Vetmedin 5mg, Vetmedin Chew 1,25 mg Kautabletten für Hunde, Vetmedin Chew 10 mg Kautabletten für Hunde, Vetmedin Chew 2,5 mg Kautabletten für Hunde, Vetmedin Chew 5 mg Kautabletten für Hunde, Vetmedin Vet. 10 mg tyggetabletter, Vetmedin Vet. 5 mg tyggetabletter, Vetmedin vet., 5 mg, Tuggtablett","Abnormal radiograph finding, Anorexia, Death by euthanasia, Lameness, Off colour, Pain NOS, Panting, Ulcerative dermatitis, Wheezing",1,1,1
BE-FAGG-DVV-N2017-284,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=883395&_xt=AER&_xf=pdf""> AER </a>",2017-07-06 00:00:00,Other health care professional,Belgium,UNKNOWN,Dog,Unknown,"Onsior 10 mg  - Tablet (dogs), Onsior 20 mg  - Tablet (dogs), Onsior 20 mg/ml  - Solution for injection (cats and dogs), Onsior 40 mg  - Tablet (dogs), Onsior 5 mg  - Tablet (dogs), Onsior 6 mg  - Tablet (cats)","Anorexia, Melaena, Mental confusion, Sleepiness - neurological disorder, Vomiting",1,1,
CA-DEBIAHP-2017CA00143,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=768119&_xt=AER&_xf=pdf""> AER </a>",2017-01-31 00:00:00,Veterinarian,Canada,MALE,Dog,Dalmatian,"Onsior 10 mg  - Tablet (dogs), Onsior 20 mg  - Tablet (dogs), Onsior 20 mg/ml  - Solution for injection (cats and dogs), Onsior 40 mg  - Tablet (dogs), Onsior 5 mg  - Tablet (dogs), Onsior 6 mg  - Tablet (cats), Vetmedin 5 mg capsules",Inappetence,1,1,
CA-ZZELANCORG-CA2016_001260,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=769529&_xt=AER&_xf=pdf""> AER </a>",2017-02-08 00:00:00,Veterinarian,Canada,MALE,Dog,Schnauzer - Giant,Onsior 40 mg  - Tablet (dogs),"Abnormal radiograph finding, Abnormal ultrasound finding, Death by euthanasia, Decreased urine concentration, Dehydration, Depression, Diarrhoea, Elevated creatinine, Emesis, Gastritis, Lethargy (see also Central nervous system depression in Neurological), Low platelet count, Melanoma, Neutrophilia, Other abnormal test result NOS, Tense abdomen, Weight loss",1,1,1
CA-ZZELANCORG-CA2016_001381,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=770065&_xt=AER&_xf=pdf""> AER </a>",2017-02-10 00:00:00,Veterinarian,Canada,FEMALE,Dog,Retriever - Labrador,"Cartrophen vet, Onsior 40 mg  - Tablet (dogs)","Cough, Diarrhoea, Drinking a lot, Elevated liver enzymes NOS, Increased borborygmus, Lack of efficacy - NOS, Lethargy (see also Central nervous system depression in Neurological), Not eating, Other abnormal test result NOS, Polyuria, Splenomegaly, Vomiting",1,1,
CA-ZZELANCORG-CA2016_001432,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=741800&_xt=AER&_xf=pdf""> AER </a>",2017-01-04 00:00:00,Veterinarian,Canada,MALE,Dog,Bulldog,"Cartrophen vet, Onsior 40 mg  - Tablet (dogs)","Abnormal ultrasound finding, Anorexia, Bilirubinuria, Decreased urine concentration, Elevated gamma-glutamyl transferase (GGT), Elevated liver enzymes NOS, Elevated total bilirubin, Excessive thirst, Other abnormal test result NOS, Polyuria, Vomiting",1,1,
CA-ZZELANCORG-CA2017_000058,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=790296&_xt=AER&_xf=pdf""> AER </a>",2017-03-21 00:00:00,Other health care professional,Canada,MALE,Dog,Retriever - Labrador,Onsior 40 mg  - Tablet (dogs),"Elevated alanine aminotransferase (ALT), Hyperalbuminaemia, Hyperproteinaemia",1,1,
CA-ZZELANCORG-CA2017_000387,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=855866&_xt=AER&_xf=pdf""> AER </a>",2017-05-23 00:00:00,Veterinarian,Canada,MALE,Dog,Retriever - Golden,"Metacam 0.5 mg/ml - Oral suspension (cats, guinea pigs), Metacam 0.5 mg/ml - Oral suspension (dogs), Metacam 1 mg - Chewable tablet (dogs), Metacam 1.5 mg/ml - Oral suspension (dogs), Metacam 15 mg/ml - Oral suspension (horses), Metacam 15 mg/ml - Oral suspension (pigs), Metacam 2 mg/ml - Solution for injection (cats), Metacam 2.5 mg - Chewable tablet (dogs), Metacam 20 mg/ml - Solution for injection (cattle, pigs, horses), Metacam 40 mg/ml - Solution for injection (cattle, horses), Metacam 5 mg/ml - Solution for injection (cats, dogs), Metacam 5 mg/ml - Solution for injection (cattle, pigs), Metacam 5 mg/ml - Solution for injection (dogs), Onsior 20 mg/ml  - Solution for injection (cats and dogs), Onsior 40 mg  - Tablet (dogs)","Abdominal pain, Abnormal ultrasound finding, Appetite loss, Azotaemia, Death by euthanasia, Decreased urine concentration, Dependent oedema, Elevated liver enzymes NOS, Epistaxis, Fluid in abdomen NOS, High blood pressure, Hyperphosphataemia, Hypersalivation, Jaundice, Lethargy (see also Central nervous system depression in Neurological), Leukocytosis NOS, Loose stool, Nausea, Neutrophilia, Other abnormal test result NOS, Regurgitation, Renal disorder NOS, Urinary incontinence, Vomiting",1,1,1
