Case number,AER form,Received date,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals affected,Animals treated,Animals died
AUS-ZOETISPV-2023-AU-01525,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000246632&_xt=AER&_xf=pdf""> AER </a>",2023-10-10 00:00:00,Veterinarian,Australia,FEMALE,Dog,Collie - Border,"Galliprant 100 mg - Tablet, Galliprant 20 mg - Tablet, Galliprant 60 mg - Tablet, Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Anxiety, Head shake - ear disorder, Limb weakness, Otitis externa, Pain NOS, Sleep disturbance NOS",1,1,
AUS-ZZELANCO-AU2022_000586,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000133785&_xt=AER&_xf=pdf""> AER </a>",2023-03-01 00:00:00,Veterinarian,Australia,MALE,Dog,Dog (other),Galliprant 60 mg - Tablet,"Diarrhoea, Elevated liver enzymes NOS, Hepatopathy, Vomiting",1,1,
AUS-ZZELANCO-AU2022_000702,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000147133&_xt=AER&_xf=pdf""> AER </a>",2023-04-05 00:00:00,Veterinarian,Australia,MALE,Dog,Retriever - Labrador,"Galliprant 20 mg - Tablet, Galliprant 60 mg - Tablet",Elevated serum alkaline phosphatase (ALP),1,1,
AUS-ZZELANCO-AU2022_000744,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000122686&_xt=AER&_xf=pdf""> AER </a>",2023-02-01 00:00:00,Veterinarian,Australia,MALE,Dog,Retriever - Labrador,Galliprant 100 mg - Tablet,Diarrhoea,1,1,
AUS-ZZELANCO-AU2022_000936,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000147134&_xt=AER&_xf=pdf""> AER </a>",2023-04-05 00:00:00,Veterinarian,Australia,UNKNOWN,Dog,Greyhound,"Galliprant 100 mg - Tablet, Galliprant 20 mg - Tablet, Galliprant 60 mg - Tablet",Emesis (multiple),1,1,
AUS-ZZELANCO-AU2023_000051,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000120251&_xt=AER&_xf=pdf""> AER </a>",2023-01-24 00:00:00,Veterinarian,Australia,UNKNOWN,Dog,Terrier - Bull - Staffordshire,"Galliprant 100 mg - Tablet, Galliprant 20 mg - Tablet, Galliprant 60 mg - Tablet",Diarrhoea,1,1,
AUS-ZZELANCO-AU2023_000052,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000121781&_xt=AER&_xf=pdf""> AER </a>",2023-01-30 00:00:00,Veterinarian,Australia,UNKNOWN,Dog,Terrier - Bull - Staffordshire,"Galliprant 100 mg - Tablet, Galliprant 20 mg - Tablet, Galliprant 60 mg - Tablet",Lack of efficacy - NOS,1,1,
AUS-ZZELANCO-AU2023_000055,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000120252&_xt=AER&_xf=pdf""> AER </a>",2023-01-24 00:00:00,Veterinarian,Australia,UNKNOWN,Dog,Dog (other),"Galliprant 100 mg - Tablet, Galliprant 20 mg - Tablet, Galliprant 60 mg - Tablet","Appetite loss, Diarrhoea, Flatulence",1,1,
AUS-ZZELANCO-AU2023_000112,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000133941&_xt=AER&_xf=pdf""> AER </a>",2023-03-01 00:00:00,Animal owner,Australia,UNKNOWN,Dog,Dog (other),"Galliprant 100 mg - Tablet, Galliprant 20 mg - Tablet, Galliprant 60 mg - Tablet","Diarrhoea, Lethargy (see also Central nervous system depression in Neurological), Vomiting",1,1,
AUS-ZZELANCO-AU2023_000130,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000138752&_xt=AER&_xf=pdf""> AER </a>",2023-03-14 00:00:00,Veterinarian,Australia,FEMALE,Dog,Terrier - Bull,Galliprant 60 mg - Tablet,"Ear pain, Elevated blood urea nitrogen (BUN), Elevated creatinine",1,1,
AUS-ZZELANCO-AU2023_000216,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000138967&_xt=AER&_xf=pdf""> AER </a>",2023-03-14 00:00:00,Veterinarian,Australia,MALE,Dog,Collie - Border,Galliprant 60 mg - Tablet,Lack of efficacy - NOS,1,1,
AUS-ZZELANCO-AU2023_000271,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000147147&_xt=AER&_xf=pdf""> AER </a>",2023-04-05 00:00:00,Veterinarian,Australia,MALE,Dog,Retriever - Labrador,Galliprant 100 mg - Tablet,Lack of efficacy - NOS,1,1,
