Case number,AER form,Received date,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals affected,Animals treated,Animals died
AUS-ZZELANCO-AU2021_000225,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1530626&_xt=AER&_xf=pdf""> AER </a>",2021-05-25 00:00:00,Veterinarian,Australia,MALE,Dog,Siberian Husky,Galliprant 60 mg - Tablet,"Death by euthanasia, Lethargy (see also Central nervous system depression in Neurological), Off food",1,1,1
AUS-ZZELANCO-AU2021_000278,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1542935&_xt=AER&_xf=pdf""> AER </a>",2021-06-23 00:00:00,Other health care professional,Australia,MALE,Dog,Terrier - Bull - Staffordshire,Galliprant 60 mg - Tablet,"Death by euthanasia, Lethargy (see also Central nervous system depression in Neurological)",1,1,1
AUS-ZZELANCO-AU2021_000357,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1579939&_xt=AER&_xf=pdf""> AER </a>",2021-10-07 00:00:00,Veterinarian,Australia,FEMALE,Dog,Retriever - Labrador,Galliprant 60 mg - Tablet,"Drinking a lot, Elevated alanine aminotransferase (ALT), Elevated creatinine, Frequent urination, Isosthenuria, Nausea, Pacing, Panting, Restlessness, Tense abdomen, Vomiting",1,1,
AUS-ZZELANCO-AU2021_000593,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1593825&_xt=AER&_xf=pdf""> AER </a>",2021-11-18 00:00:00,Veterinarian,Australia,FEMALE,Dog,Bulldog - American,Galliprant 60 mg - Tablet,"Death, Diarrhoea, Inappetence, Vomiting",1,1,1
AUS-ZZELANCO-AU2021_000607,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1595861&_xt=AER&_xf=pdf""> AER </a>",2021-11-24 00:00:00,Veterinarian,Australia,MALE,Unknown,Dog (other),Galliprant 20 mg - Tablet,Bruising,1,1,
AUS-ZZELANCO-AU2021_000665,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1603946&_xt=AER&_xf=pdf""> AER </a>",2021-12-15 00:00:00,Veterinarian,Australia,FEMALE,Unknown,Collie - Border,"Anarthron 100 mg/ml Solution for Injection, Cartrophen Vet 100 mg/ml Solution for Injection., Cartrophen Vet. 100 mg/ml injektionsvæske, opløsning, Cartrophen vet, Cartrophen vet. 100 mg/ml Injektionsvätska, lösning, Cartrophen vet. 100 mg/ml injektioneste, liuos, Galliprant 60 mg - Tablet","Anorexia, Elevated liver enzymes NOS, Elevated renal parameters",1,1,
BEL-FAGGDVVN-2021460,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1546800&_xt=AER&_xf=pdf""> AER </a>",2021-07-02 00:00:00,Veterinarian,Belgium,MALE,Dog,Rottweiler,Galliprant 100 mg - Tablet,"Bloody diarrhoea, Mucous stool",1,1,
BRA-ZZELANCO-BR2021_000637,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1510667&_xt=AER&_xf=pdf""> AER </a>",2021-03-30 00:00:00,Other health care professional,Brazil,FEMALE,Human,Unknown,"Galliprant 100 mg - Tablet, Galliprant 20 mg - Tablet, Galliprant 60 mg - Tablet","Dizziness, Malaise, Mental confusion",1,1,
BRA-ZZELANCO-BR2021_000661,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1512907&_xt=AER&_xf=pdf""> AER </a>",2021-04-07 00:00:00,Other health care professional,Brazil,FEMALE,Dog,Dog (other),Galliprant 60 mg - Tablet,"Lack of efficacy - NOS, Musculoskeletal disorder NOS",1,1,
BRA-ZZELANCO-BR2021_001098,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1530009&_xt=AER&_xf=pdf""> AER </a>",2021-05-21 00:00:00,Animal owner,Brazil,MALE,Dog,Dog (other),"Credelio 112 mg - Chewable tablet (dogs), Credelio 12 mg - Chewable tablet (cats), Credelio 225 mg - Chewable tablet (dogs), Credelio 450 mg - Chewable tablet (dogs), Credelio 48 mg - Chewable tablet (cats), Credelio 56 mg - Chewable tablet (dogs), Credelio 900 mg - Chewable tablet (dogs), Galliprant 20 mg - Tablet","Adipsia, Anorexia, Bloody diarrhoea, Death, Distension of abdomen, Not urinating, Vomiting, Walking difficulty, Weight loss",1,1,1
