Case number,AER form,Received date,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals affected,Animals treated,Animals died
AUS-BIAHPV1P-24AU000122,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000305359&_xt=AER&_xf=pdf""> AER </a>",2024-02-07 00:00:00,Other health care professional,Australia,FEMALE,Dog,Spaniel - King Charles Cavalier,Previcox 57 mg - Chewable tablet,"Hind limb ataxia, Unsteady gait, Walking difficulty",1,1,
AUS-BIAHPV1P-24AU000561,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000351831&_xt=AER&_xf=pdf""> AER </a>",2024-05-06 00:00:00,Veterinarian,Australia,FEMALE,Dog,Poodle - Toy,Previcox 57 mg - Chewable tablet,"Decreased urine concentration, Polydipsia, Polyuria, Proteinuria",1,1,
AUS-BIAHPV1P-24AU000660,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000366266&_xt=AER&_xf=pdf""> AER </a>",2024-05-29 00:00:00,Other health care professional,Australia,FEMALE,Dog,Terrier - Australian,Previcox 227 mg - Chewable tablet,Inappetence,1,1,
AUS-BIAHPV1P-24AU000791,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000378091&_xt=AER&_xf=pdf""> AER </a>",2024-06-18 00:00:00,Veterinarian,Australia,UNKNOWN,Dog,"Dog (unknown), Terrier - Jack Russell",Previcox 57 mg - Chewable tablet,Lethargy (see also Central nervous system depression in Neurological),1,1,
AUS-BIAHPV1P-24AU001205,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000431665&_xt=AER&_xf=pdf""> AER </a>",2024-09-20 00:00:00,Veterinarian,Australia,FEMALE,Dog,Mountain Dog - Bernese,Previcox 227 mg - Chewable tablet,"Abdominal discomfort, Lethargy (see also Central nervous system depression in Neurological), Leucopenia NOS, Pancreatitis NOS, Pyloric ulcer, Septicaemia, Vomiting",1,1,
AUS-BIAHPV1P-24AU001453,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000462410&_xt=AER&_xf=pdf""> AER </a>",2024-11-14 00:00:00,Other,Australia,FEMALE,Dog,"Dog (unknown), Shih Tzu",Previcox 57 mg - Chewable tablet,"Head tilt - neurological disorder (see also Head tilt - ear disorder), Horizontal nystagmus, Neurological disorder NOS, Obtunded, Paddling, Panting, Recumbency, Unsettled, Vocalisation, Vomiting, Wobbliness",1,1,
AUS-BIAHPV1P-24AU001461,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000461650&_xt=AER&_xf=pdf""> AER </a>",2024-11-13 00:00:00,Other,Australia,MALE,Dog,Retriever - Golden,"Cerenia 160 mg  - Tablet, Previcox 227 mg - Chewable tablet","Abdominal discomfort, Abdominal mass, Constipation, Discomfort NOS, Elevated blood urea nitrogen (BUN), Inappetence, Malaise, Spinal pain NOS, Unsettled, Weakness",1,1,
AUS-BIAHPV1P-24AU001564,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000474539&_xt=AER&_xf=pdf""> AER </a>",2024-12-06 00:00:00,Veterinarian,Australia,FEMALE,Dog,Retriever - Labrador,Previcox 227 mg - Chewable tablet,"Ataxia, Hyperaesthesia, Shaking, Tachycardia",1,1,
AUS-FRVIRBAC-VB-20240419-01920,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000393881&_xt=AER&_xf=pdf""> AER </a>",2024-07-15 00:00:00,Veterinarian,Australia,FEMALE,Dog,Terrier - Jack Russell,"Previcox 227 mg - Chewable tablet, Previcox 57 mg - Chewable tablet, Previcox 8.2 mg/g - Oral paste, Suprelorin 4.7 mg  - Implant","Anxiety, Implant site granuloma, Implant site inflammation, Implant site itching, Implant site lump, Implant site pyoderma, Implant site scab, Implant site swelling, Implant site weeping (see also Skin), Movement of implant, Weight gain",1,1,
AUS-MERCKMSD-2024-AU-01736,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000467242&_xt=AER&_xf=pdf""> AER </a>",2024-11-23 00:00:00,Animal owner,Australia,MIXED,Dog,Crossbred Canine/dog,"Bravecto 1000 mg - Chewable tablet, Previcox 227 mg - Chewable tablet, Previcox 57 mg - Chewable tablet, Previcox 8.2 mg/g - Oral paste",Vomiting,1,2,
