Case number,AER form,Received date,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals affected,Animals treated,Animals died
ARG-ZOETISPV-2022-AR-00052,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000114633&_xt=AER&_xf=pdf""> AER </a>",2023-01-11 00:00:00,Veterinarian,Argentina,FEMALE,Cat,Cat (other),"Rimadyl vet. 100 mg Tuggtablett, Rimadyl vet. 20 mg Tuggtablett, Rimadyl vet. 50 mg Tuggtablett, Rimadyl vet., 100 mg, Tuggtablett","Diarrhoea, Elevated alanine aminotransferase (ALT), Elevated aspartate aminotransferase (AST), Gastritis, Lethargy (see also Central nervous system depression in Neurological), Thrombocytopenia, Vomiting",1,1,
AUS-BIAHPV1P-23AU000535,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000195312&_xt=AER&_xf=pdf""> AER </a>",2023-07-03 00:00:00,Veterinarian,Australia,MALE,Dog,Hound - Basset,"ALFAXAN 10 mg/ml solution for injection for dogs and cats, BAYTRIL 0,5% W/V ΠΟΣΙΜΟ ΔΙΑΛΥΜΑ, BAYTRIL 0,5% πόσιμο διάλυμα ενροφλοξακίνης για ορνίθια και γαλοπούλες, BAYTRIL 10 % SOLUTION BUVABLE, BAYTRIL 10 % SOLUTION INJECTABLE, BAYTRIL 10% W/V ΠΟΣΙΜΟ ΔΙΑΛΥΜΑ, BAYTRIL 100 mg/ml - soluţie orală, BAYTRIL 100 mg/ml SOLUCION INYECTABLE, BAYTRIL 100 mg/ml soluție injectabilă, BAYTRIL 150MG/TAB ΔΙΣΚΙΟ, BAYTRIL 15MG/TAB ΔΙΣΚΙΟ, BAYTRIL 2,5 % SOLUTION BUVABLE, BAYTRIL 2,5 % SOLUTION INJECTABLE, BAYTRIL 2,5% W/V ΕΝΕΣΙΜΟ ΔΙΑΛΥΜΑ, BAYTRIL 2,5% W/V ΠΟΣΙΜΟ ΔΙΑΛΥΜΑ, BAYTRIL 25 mg/ml SOLUCION INYECTABLE, BAYTRIL 25 mg/ml SOLUCION ORAL, BAYTRIL 5 % SOLUTION INJECTABLE, BAYTRIL 5 mg/ml SOLUCION ORAL, BAYTRIL 50 mg/ml SOLUCION INYECTABLE, BAYTRIL 50MG/TAB ΔΙΣΚΙΟ, BAYTRIL 50mg/ml ενέσιμο διάλυμα, BAYTRIL, 25mg/ml, Injekční roztok, BAYTRIL, 5% ενέσιμο διάλυμα για μόσχους, χοίρους, πρόβατα, αίγες, σκύλους και γάτες, BAYTRIL, 50mg/ml, Injekční roztok, Baytril  100 mg/ml Oplossing voor injectie, Baytril  100 mg/ml Solution injectable, Baytril - Das Original - 100 mg/ml Injektionslösung, Baytril - Das Original - 25 mg/ml Injektionslösung, Baytril - Das Original - 50 mg/ml Injektionslösung, Baytril 0,5 % solução oral para leitões, Baytril 0,5%, Baytril 10 % solução oral, Baytril 10%, Baytril 10% O.L., Baytril 10% Oral Solution, Baytril 100 mg/mL, otopina za injekciju, za goveda, ovce, koze i svinje, Baytril 100 mg/mL, otopina za primjenu u vodi za piće, za kokoši, purane i kuniće, Baytril 100 mg/ml - Injektionslösung für Tiere, Baytril 100 mg/ml - Lösung zum Eingeben für Hühner, Puten und Kaninchen, Baytril 100 mg/ml Oplossing voor gebruik in drinkwater, Baytril 100 mg/ml Solution buvable, Baytril 100 mg/ml Solution for Injection, Baytril 100 mg/ml koncentrat za peroralno raztopino za piščance, purane in kunce, Baytril 100 mg/ml oldat ivóvízbe keveréshez A.U.V., Baytril 100 mg/ml oplossing voor gebruik in drinkwater voor kippen, kalkoenen en konijnen, Baytril 100 mg/ml oplossing voor injectie, Baytril 100 mg/ml raztopina za injiciranje, Baytril 100 mg/ml solution for injection, Baytril 100 mg/ml soluzione iniettabile, Baytril 100 mg/ml solução injetável, Baytril 150 mg tabletta A.U.V., Baytril 2,5%, 25 mg/mL, otopina za injekciju za pse, mačke, prasad, kuniće, glodavce, gmazove i ukrasne ptice, Baytril 2.5% Oral Solution, Baytril 25 mg/ml - Injektionslösung für Tiere, Baytril 25 mg/ml - Lösung zum Eingeben für Kälber und Lämmer, Baytril 25 mg/ml Lösung zum Eingeben für Rinder (Kälber), Baytril 25 mg/ml Oplossing voor injectie, Baytril 25 mg/ml Solution injectable, Baytril 25 mg/ml injekčný roztok, Baytril 25 mg/ml oldatos injekció A.U.V., Baytril 25 mg/ml oplossing voor injectie, Baytril 25 mg/ml roztwór do wstrzykiwań, Baytril 25 mg/ml solution for injection, Baytril 25 mg/ml soluzione iniettabile, Baytril 25 mg/ml soluzione iniettabile per cani, gatti, roditori e conigli da compagnia, rettili e uccelli ornamentali, Baytril 25 mg/ml soluzione orale per vitelli, ovini, caprini, suini, Baytril 25 mg/ml solução injetável, Baytril 5 mg/ml - Lösung zum Eingeben für Schweine, Baytril 5 mg/ml belsőleges oldat sertések részére A.U.V., Baytril 50 mg tabletta A.U.V., Baytril 50 mg/mL, otopina za injekciju, za telad, ovce, koze, svinje, pse i mačke, Baytril 50 mg/ml - Injektionslösung für Tiere, Baytril 50 mg/ml Oplossing voor injectie, Baytril 50 mg/ml Solution for Injection, Baytril 50 mg/ml Solution injectable, Baytril 50 mg/ml injekčný roztok, Baytril 50 mg/ml oldatos injekció A.U.V., Baytril 50 mg/ml oplossing voor injectie, Baytril 50 mg/ml raztopina za injiciranje, Baytril 50 mg/ml soluzione iniettabile, Baytril 50 mg/ml solução injetável, Baytril 50 mg/ml soluție injectabilă, Baytril Direct 100 mg/ml Injektionslösung für Rinder und Schweine, Baytril Piglet Doser 0.5% Oral Solution, Baytril Vet. 100 mg/ml injektionsvæske, opløsning, Baytril Vet. 150 mg tabletter, Baytril Vet. 25 mg/ml oral opløsning, Baytril Vet. 50 mg tabletter, Baytril Vet. 50 mg/ml inj","Abdominal pain, Abdominal transudate, Abnormal ultrasound finding, Cyanosis, Death, Hypothermia, Inappetence, Increased respiratory rate, Intestinal congestion, Intestinal disorder NOS, Intestinal perforation, Lethargy (see also Central nervous system depression in Neurological), Malaise, Moribund, Neutrophilia, Pacing, Pale mucous membrane, Reduced faecal output, Tenesmus, Vomiting",1,1,1
BEL-BELFAMHP-2023435,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000273963&_xt=AER&_xf=pdf""> AER </a>",2023-11-30 00:00:00,Other health care professional,Belgium,Unknown,Cat,Unknown,Rimadyl 50 mg Comprimés Appétents 50 mg Tablet,"Accidental exposure, Apathy, Coma, Convulsion, Death, Seizure NOS, Vomiting",1,1,1
BEL-ZOETISPV-2023-BE-00195,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000260228&_xt=AER&_xf=pdf""> AER </a>",2023-11-06 00:00:00,Veterinarian,Belgium,MALE,Cat,Maine Coon,Rimadyl 20 mg Comprimés Appétents 20 mg Tablet,"Accidental exposure, Fever, Gastric perforation, Gastric ulceration NOS, Uncoded sign, Vomiting",1,1,
BEL-ZOETISPV-2023-BE-00208,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000269619&_xt=AER&_xf=pdf""> AER </a>",2023-11-22 00:00:00,Veterinarian,Belgium,FEMALE,Dog,Collie - Border,"Bravecto 1000 mg - Chewable tablet, Bravecto 1000 mg - Spot-on solution, Bravecto 112.5 mg - Chewable tablet, Bravecto 112.5 mg - Spot-on solution (cats), Bravecto 112.5 mg - Spot-on solution (dogs), Bravecto 1400 mg - Chewable tablet, Bravecto 1400 mg - Spot-on solution, Bravecto 150 mg/ml - Powder and solvent for suspension for injection, Bravecto 250 mg  Chewable tablet, Bravecto 250 mg - Spot-on solution (cats), Bravecto 250 mg - Spot-on solution (dogs), Bravecto 500 mg - Chewable tablet, Bravecto 500 mg - Spot-on solution (cats), Bravecto 500 mg - Spot-on solution (dogs), Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection, MILBEMAX 12,5 mg/125 mg comprimate pentru câini, MILBEMAX 12.5 MG/125 MG CHEWABLE TABLETS FOR DOGS, MILBEMAX 12.5 MG/125 MG TABLETS FOR DOGS, MILBEMAX 16 MG/40 MG FILM-COATED TABLETS FOR CATS, MILBEMAX 16 mg/40 mg comprimate filmate pentru pisici, MILBEMAX 2,5 MG/25 MG COMPRIMES A CROQUER POUR PETITS CHIENS ET CHIOTS, MILBEMAX 2,5 mg/25 mg comprimate pentru câini de talie mică și căței, MILBEMAX 2.5 MG/25 MG CHEWABLE TABLETS FOR SMALL DOGS AND PUPPIES, MILBEMAX 2.5 MG/25 MG TABLETS FOR SMALL DOGS AND PUPPIES, MILBEMAX 4 MG/10 MG FILM-COATED TABLETS FOR SMALL CATS AND KITTENS, MILBEMAX 4 mg/10 mg comprimate filmate pentru pisici de talie mică și pisicuțe, MILBEMAX CHEWABLE TABLETS FOR SMALL DOGS AND PUPPIES, MILBEMAX Comprimés pelliculés pour chats, MILBEMAX Comprimés pelliculés pour petits chats et chatons, MILBEMAX comprimés pour chiens, MILBEMAX comprimés pour petits chiens et chiots, MILBEMAX comprimés à croquer pour chiens, MILBEMAX comprimés à croquer pour petits chiens et chiots, MILBEVET 12.5 MG/125 MG CHEWABLE TABLETS FOR DOGS, MILBEVET 2.5 MG/25 MG CHEWABLE TABLETS FOR SMALL DOGS AND PUPPIES, Milbemax 12,5 mg/125 mg kauwtabletten voor honden, Milbemax 16 mg+40 mg filmovertrukne tabletter, Milbemax Vet. til katte 16 mg+40 mg filmovertrukne tabletter, Rimadyl 50 mg Comprimés Appétents 50 mg Tablet","Arthrosis, Joint swelling",1,1,
BRA-ZOETISPV-2023-BR-01565,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000156871&_xt=AER&_xf=pdf""> AER </a>",2023-04-21 00:00:00,Veterinarian,Brazil,MALE,Dog,Mountain Dog - Bernese,"Diazepam 10 mg, tabletten voor honden en katten, Diazepam 2 mg, tabletten voor honden en katten, Diazepam 5 mg, tabletten voor honden en katten, Diazepam 5 mg/ml, oplossing voor injectie voor honden en katten, Ketamin 10 % šķīdums injekcijām suņiem un kaķiem, Ketamin 10%, Ketamin 100 mg/ml, Ketamine 10% oplossing voor injectie voor honden en katten, Ketamine 10% pro inj., oplossing voor injectie voor honden en katten, Ketamine 10% šķīdums injekcijām suņiem un kaķiem, Ketamine 10%, oplossing voor injectie voor honden en katten, Librela 30 mg - Solution for injection, Rimadyl vet. 100 mg Tuggtablett, Rimadyl vet. 20 mg Tuggtablett, Rimadyl vet. 50 mg Tuggtablett, Rimadyl vet., 100 mg, Tuggtablett, ZIAPAM 5 mg/ml, solution for injection for dogs and cats, КЕТАМИН 10 %","Death, Dehydration, Diarrhoea, Elevated alanine aminotransferase (ALT), Elevated blood urea nitrogen (BUN), Elevated serum alkaline phosphatase (ALP), Emesis, Leucocytosis NOS",1,1,1
BRA-ZOETISPV-2023-BR-02255,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000179319&_xt=AER&_xf=pdf""> AER </a>",2023-06-05 00:00:00,Animal owner,Brazil,FEMALE,Dog,Poodle - Miniature,"Rimadyl vet. 100 mg Tuggtablett, Rimadyl vet. 20 mg Tuggtablett, Rimadyl vet. 50 mg Tuggtablett, Rimadyl vet., 100 mg, Tuggtablett","Emesis, Lack of efficacy - NOS",1,1,
BRA-ZOETISPV-2023-BR-02262,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000179422&_xt=AER&_xf=pdf""> AER </a>",2023-06-05 00:00:00,Animal owner,Brazil,UNKNOWN,Dog,Dog (unknown),"Rimadyl vet. 100 mg Tuggtablett, Rimadyl vet. 20 mg Tuggtablett, Rimadyl vet. 50 mg Tuggtablett, Rimadyl vet., 100 mg, Tuggtablett",Lack of efficacy - NOS,1,1,
BRA-ZOETISPV-2023-BR-02473,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000186888&_xt=AER&_xf=pdf""> AER </a>",2023-06-19 00:00:00,Animal owner,Brazil,FEMALE,Dog,Mixed (Dog),"Rimadyl vet. 100 mg Tuggtablett, Rimadyl vet. 20 mg Tuggtablett, Rimadyl vet. 50 mg Tuggtablett, Rimadyl vet., 100 mg, Tuggtablett","Anaemia NOS, Azotaemia, Digestive tract hypomotility, Emesis (multiple), Gastritis, Haematochezia, Intestinal disorder NOS, Partial anorexia, Prostration",1,1,
BRA-ZOETISPV-2023-BR-02877,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000203525&_xt=AER&_xf=pdf""> AER </a>",2023-07-19 00:00:00,Animal owner,Brazil,MALE,Dog,Mixed (Dog),"Rimadyl vet. 100 mg Tuggtablett, Rimadyl vet. 20 mg Tuggtablett, Rimadyl vet. 50 mg Tuggtablett, Rimadyl vet., 100 mg, Tuggtablett","Alopecia, Skin lesion NOS",1,1,
