Case number,AER form,Received date,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals affected,Animals treated,Animals died
AUS-ZOETISPV-2024-AU-00297,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000316992&_xt=AER&_xf=pdf""> AER </a>",2024-03-04 00:00:00,Other,Australia,FEMALE,Dog,Dog (unknown),"Galliprant 100 mg - Tablet, Galliprant 20 mg - Tablet, Galliprant 60 mg - Tablet, Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Death by euthanasia, Inappetence, Joint pain, Lethargy (see also Central nervous system depression in Neurological), Polydipsia, Polyuria, Renal disorder NOS, Urinary tract infection",1,1,1
AUS-ZOETISPV-2024-AU-01138,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000382341&_xt=AER&_xf=pdf""> AER </a>",2024-06-26 00:00:00,Veterinarian,Australia,MALE,Dog,Retriever - Labrador,"Galliprant 100 mg - Tablet, Galliprant 20 mg - Tablet, Galliprant 60 mg - Tablet, Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection",Panting,1,1,
AUS-ZOETISPV-2024-AU-01301,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000401596&_xt=AER&_xf=pdf""> AER </a>",2024-07-29 00:00:00,Animal owner,Australia,FEMALE,Dog,Boxer (German Boxer),"Carprieve 100 mg Flavoured Tablets for Dogs, Carprieve 100 mg Tablets for Dogs, Carprieve 20 mg Flavoured Tablets for Dogs, Carprieve 20 mg Tablets for Dogs, Carprieve 5 %w/v Small Animal Solution for Injection, Carprieve 50 mg Flavoured Tablets for Dogs, Carprieve 50 mg Tablets for Dogs, Carprieve 50 mg/ml Solution for Injection for Cattle, Cartrophen vet. 100 mg/ml Injektionsvätska, lösning, DEXAFORT, DEXAFORT (1,32+2,67)MG/ML ΕΝΕΣΙΜΟ ΕΝΑΙΩΡΗΜΑ, DEXAFORT 3 mg/ml injekčná suspenzia, DEXAFORT SUSPENSION INJECTABLE, DUPLOCILLINE, Dexafort  Suspensie voor injectie, Dexafort (1,32 mg + 2,67 mg) /ml Zawiesina do wstrzykiwań, Dexafort 2.67 mg/ml + 1.32 mg/ml инжекционна суспензия за говеда, коне, кучета и котки, Dexafort Suspension for Injection, Dexafort suspension injectable, Dexafort suspensão injetável para bovinos, equinos e cães, Dexafort suspenzija za injiciranje za govedo, konje, pse in mačke, Dexafort szuszpenziós injekció A.U.V., Dexafort, 3 mg/ml süstesuspensioon veistele, hobustele, koertele ja kassidele, Dexafort, 3mg/ml, Injekční suspenze, Galliprant 100 mg - Tablet, Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection, Loxicom 0.5 mg/ml  - Oral suspension (cats), Loxicom 0.5 mg/ml  - Oral suspension (dogs), Loxicom 1 mg  - Chewable tablet (dogs), Loxicom 1.5 mg/ml  - Oral suspension (dogs), Loxicom 2.5 mg  - Chewable tablet (dogs), Loxicom 20 mg/ml - Solution for injection (cattle, pigs, horses), Loxicom 5 mg/ml  - Solution for injection (cats, dogs), Loxicom 50 mg/g  - Oral paste (horses), Norocarp 50 mg/ml Solution for Injection for Cattle, Norocarp,100 mg, tablet, Reproval 5% Small Animal Injection for Dogs and Cats, КАРПРИВ ПЕТ ИНЖЕКТИВЕН инжекционен разтвор за кучета и котки","Abnormal radiograph finding, Adipsia, Inappetence, Joint ligament disorder NOS, Joint swelling, Knuckling, Limb weakness, Limping, Lymphadenopathy, Lymphopenia, Mental impairment NOS, Muscle wasting, Musculoskeletal pain, Otitis NOS, Panting, Partial lack of efficacy, Reduced globulins, Skin and tissue infection NOS, Unable to walk, Unsteady gait",1,1,
AUS-ZOETISPV-2024-AU-01519,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000435375&_xt=AER&_xf=pdf""> AER </a>",2024-09-27 00:00:00,Veterinarian,Australia,MALE,Dog,Shepherd Dog - German,"Galliprant 100 mg - Tablet, Galliprant 20 mg - Tablet, Galliprant 60 mg - Tablet, Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Polydipsia, Polyuria, Urinary incontinence, Urinary tract infection",1,1,
AUS-ZZELANCO-AU2023_000740,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000330470&_xt=AER&_xf=pdf""> AER </a>",2024-03-27 00:00:00,Animal owner,Australia,MALE,Dog,"Deutsche Dogge, Great Dane","Galliprant 100 mg - Tablet, NexGard Spectra 150 mg + 30 mg - Chewable tablet, NexGard Spectra 18.75 mg + 3.75 mg - Chewable tablet, NexGard Spectra 37.5 mg + 7.5 mg - Chewable tablet, NexGard Spectra 75 mg + 15 mg - Chewable tablet, NexGard Spectra 9.375 mg + 1.875 mg - Chewable tablet","Abnormal stool colouration, Decreased red blood cell count, Diarrhoea, Elevated amylase, Enlarged lymph node (localised), Low platelet count, Not himself/herself, Swelling NOS, Tiredness",1,1,
AUS-ZZELANCO-AU2023_000773,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000319622&_xt=AER&_xf=pdf""> AER </a>",2024-03-07 00:00:00,Veterinarian,Australia,FEMALE,Dog,Pointing Dog - German Short-haired,Galliprant 60 mg - Tablet,"Nasal cavity disorder NOS, Skin lesion NOS",1,1,
AUS-ZZELANCO-AU2024_000185,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000331797&_xt=AER&_xf=pdf""> AER </a>",2024-03-30 00:00:00,Veterinarian,Australia,MALE,Dog,"Australian Kelpie, Collie - Border","Anarthron 100 mg/ml Solution for Injection, Cartrophen Vet 100 mg/ml Solution for Injection., Cartrophen Vet. 100 mg/ml injektionsvæske, opløsning, Cartrophen vet, Cartrophen vet. 100 mg/ml Injektionsvätska, lösning, Cartrophen vet. 100 mg/ml injektioneste, liuos, Cytopoint 10 mg/ml - Solution for injection, Cytopoint 20 mg/ml - Solution for injection, Cytopoint 30 mg/ml - Solution for injection, Cytopoint 40 mg/ml - Solution for injection, Galliprant 100 mg - Tablet, Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Allergic skin reaction, Blood in urine, Preputial discharge, Preputial haemorrhage",1,1,
AUS-ZZELANCO-AU2024_000225,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000323990&_xt=AER&_xf=pdf""> AER </a>",2024-03-15 00:00:00,Animal owner,Australia,FEMALE,Dog,Retriever - Golden,Galliprant 60 mg - Tablet,"Haemorrhagic diarrhoea, Pain NOS",1,1,
AUS-ZZELANCO-AU2024_000258,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000333377&_xt=AER&_xf=pdf""> AER </a>",2024-04-02 00:00:00,Other,Australia,MIXED,Dog,Crossbred Canine/dog,"Galliprant 20 mg - Tablet, Galliprant 60 mg - Tablet","Diarrhoea, Eye redness, Ocular discharge, Other ear disorder NOS, Wound",5,10,
AUS-ZZELANCO-AU2024_000425,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000367980&_xt=AER&_xf=pdf""> AER </a>",2024-05-31 00:00:00,Other,Australia,MALE,Dog,Retriever - Golden,"Galliprant 60 mg - Tablet, Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Appetite loss, Lack of efficacy - NOS",1,1,
