Case number,AER form,Received date,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals affected,Animals treated,Animals died
AUS-ZOETISPV-2019-AU-01539,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1665839&_xt=AER&_xf=pdf""> AER </a>",2022-02-08 00:00:00,Other health care professional,Australia,UNKNOWN,Dog,Dog (other),"ACEPROMAZINE 10%/AGROSEED CANDILIDIS ενέσιμο διάλυμα 10 mg/ml για σκύλο και γάτα, NOROCLAV INJECTION, RIMADYL INJECTABLE",Injection site lump,1,1,
AUS-ZOETISPV-2022-AU-00577,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000022380&_xt=AER&_xf=pdf""> AER </a>",2022-07-05 00:00:00,Veterinarian,Australia,MALE,Mouse,House mouse,RIMADYL INJECTABLE,"Generalised skin slough, Skin abscess, Skin necrosis",1,1,
BEL-BELFAMHP-2022082,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000000953&_xt=AER&_xf=pdf""> AER </a>",2022-03-29 00:00:00,Other health care professional,Belgium,Unknown,Dog,Unknown,Rimadyl 20 mg Comprimés Appétents 20 mg Tablet,Vomiting,1,1,
BEL-BELFAMHP-2022164,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000016214&_xt=AER&_xf=pdf""> AER </a>",2022-06-23 00:00:00,Other health care professional,Belgium,Unknown,Dog,Unknown,Rimadyl 50 mg Comprimés Appétents 50 mg Tablet,"Bradypnoea, Confusion, Death by euthanasia, Diarrhoea, Shallow breathing, Vomiting, Wobbliness",1,,1
BEL-ZOETISPV-2020-BE-00021,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1667338&_xt=AER&_xf=pdf""> AER </a>",2022-02-08 00:00:00,Veterinarian,Belgium,MALE,Dog,Retriever - Labrador,Rimadyl Palatable Tablets 100 mg,Elevated creatinine,1,1,
BRA-ZOETISPV-2020-BR-00653,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1667401&_xt=AER&_xf=pdf""> AER </a>",2022-02-08 00:00:00,Veterinarian,Brazil,FEMALE,Dog,Dog (other),"Rimadyl vet. 100 mg Tuggtablett, Rimadyl vet. 20 mg Tuggtablett, Rimadyl vet. 50 mg Tuggtablett, Rimadyl vet., 100 mg, Tuggtablett",Angioedema,1,1,
BRA-ZOETISPV-2020-BR-02245,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1673462&_xt=AER&_xf=pdf""> AER </a>",2022-02-09 00:00:00,Animal owner,Brazil,FEMALE,Dog,Lhasa Apso,"Rimadyl vet. 100 mg Tuggtablett, Rimadyl vet. 20 mg Tuggtablett, Rimadyl vet. 50 mg Tuggtablett, Rimadyl vet., 100 mg, Tuggtablett","Appetite loss, Haematemesis",1,1,
BRA-ZOETISPV-2020-BR-02983,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1675194&_xt=AER&_xf=pdf""> AER </a>",2022-02-09 00:00:00,Animal owner,Brazil,FEMALE,Dog,Retriever - Golden,"Rimadyl vet. 100 mg Tuggtablett, Rimadyl vet. 20 mg Tuggtablett, Rimadyl vet. 50 mg Tuggtablett, Rimadyl vet., 100 mg, Tuggtablett","Emesis (multiple), Haematemesis, Inappetence",1,1,
BRA-ZOETISPV-2020-BR-03177,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1674708&_xt=AER&_xf=pdf""> AER </a>",2022-02-09 00:00:00,Veterinarian,Brazil,MALE,Dog,Shepherd Dog - German,"Rimadyl vet. 100 mg Tuggtablett, Rimadyl vet. 20 mg Tuggtablett, Rimadyl vet. 50 mg Tuggtablett, Rimadyl vet., 100 mg, Tuggtablett",Emesis (multiple),1,1,
BRA-ZOETISPV-2020-BR-03178,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1674709&_xt=AER&_xf=pdf""> AER </a>",2022-02-09 00:00:00,Veterinarian,Brazil,FEMALE,Dog,Dog (other),"Rimadyl vet. 100 mg Tuggtablett, Rimadyl vet. 20 mg Tuggtablett, Rimadyl vet. 50 mg Tuggtablett, Rimadyl vet., 100 mg, Tuggtablett",Emesis (multiple),3,3,
