Case number,AER form,Received date,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals affected,Animals treated,Animals died
AUS-ZOETISPV-2025-AU-00931,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000569742&_xt=AER&_xf=pdf""> AER </a>",2025-06-11 00:00:00,Veterinarian,Australia,MALE,Dog,"Poodle (unspecified), Spaniel - King Charles Cavalier",RIMADYL INJECTABLE,"Abnormal cytology, Injection site lump",1,1,
BEL-ZOETISPV-2024-BE-00290,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000493246&_xt=AER&_xf=pdf""> AER </a>",2025-01-17 00:00:00,Veterinarian,Belgium,MALE,Dog,Dog (unknown),"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection, Rimadyl 50 mg Comprimés Appétents 50 mg Tablet","Epileptic seizure, Petit mal epilepsy",1,1,
BRA-ZOETISPV-2024-BR-06404,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000487626&_xt=AER&_xf=pdf""> AER </a>",2025-01-06 00:00:00,Animal owner,Brazil,FEMALE,Dog,Dog (unknown),"Rimadyl vet. 100 mg Tuggtablett, Rimadyl vet. 20 mg Tuggtablett, Rimadyl vet. 50 mg Tuggtablett, Rimadyl vet., 100 mg, Tuggtablett","Lack of efficacy - NOS, Suspect counterfeit product",1,1,
BRA-ZOETISPV-2025-BR-01304,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000530729&_xt=AER&_xf=pdf""> AER </a>",2025-04-03 00:00:00,Veterinarian,Brazil,FEMALE,Dog,Dog (unknown),"Librela 20 mg - Solution for injection, Rimadyl vet. 100 mg Tuggtablett, Rimadyl vet. 20 mg Tuggtablett, Rimadyl vet. 50 mg Tuggtablett, Rimadyl vet., 100 mg, Tuggtablett","Death, Gastritis, Haematemesis",1,1,1
BRA-ZOETISPV-2025-BR-01484,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000538275&_xt=AER&_xf=pdf""> AER </a>",2025-04-16 00:00:00,Veterinarian,Brazil,MALE,Dog,Terrier (unspecified),RIMADYL INJECTABLE,Lack of efficacy - NOS,1,1,
BRA-ZOETISPV-2025-BR-01876,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000551395&_xt=AER&_xf=pdf""> AER </a>",2025-05-12 00:00:00,Veterinarian,Brazil,MALE,Dog,Boxer (German Boxer),"Librela 30 mg - Solution for injection, RIMADYL INJECTABLE","Crying, Difficulty standing, Hypotension, Laboured breathing, Prostration, Restlessness, Urticaria, Walking difficulty",1,1,
BRA-ZOETISPV-2025-BR-02223,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000569640&_xt=AER&_xf=pdf""> AER </a>",2025-06-11 00:00:00,Veterinarian,Brazil,MALE,Dog,Bulldog - French,"Rimadyl vet. 100 mg Tuggtablett, Rimadyl vet. 20 mg Tuggtablett, Rimadyl vet. 50 mg Tuggtablett, Rimadyl vet., 100 mg, Tuggtablett",Lack of efficacy - NOS,1,1,
BRA-ZOETISPV-2025-BR-02437,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000580435&_xt=AER&_xf=pdf""> AER </a>",2025-06-30 00:00:00,Other,Brazil,MALE,Dog,Bulldog - French,"Rimadyl vet. 100 mg Tuggtablett, Rimadyl vet. 20 mg Tuggtablett, Rimadyl vet. 50 mg Tuggtablett, Rimadyl vet., 100 mg, Tuggtablett","Lack of efficacy - NOS, Suspect counterfeit product",1,1,
CAN-ZOETISPV-2025-CA-00880,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000523565&_xt=AER&_xf=pdf""> AER </a>",2025-03-20 00:00:00,Veterinarian,Canada,MALE,Dog,"Dog (unknown), Retriever - Labrador","Rimadyl, 100 mg närimistablett koertele",Vomiting,1,1,
CAN-ZOETISPV-2025-CA-00902,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000524851&_xt=AER&_xf=pdf""> AER </a>",2025-03-24 00:00:00,Veterinarian,Canada,FEMALE,Dog,Shepherd Dog - Belgian Malinois,RIMADYL INJECTABLE,"Discomfort NOS, Emesis (multiple), Sleepiness - systemic disorder",1,1,
